type,name,title,slug,url,contributor,code,stamp,board_type,board_circled_letters,board_extra_label,board_calendar_short,board_calendar,board_year,board_month,rom_kind,rom_label,rom_manufacturer,rom_manufacturer_name,rom_calendar_short,rom_calendar,rom_year,rom_month,rom_week,mapper_kind,mapper_label,mapper_manufacturer,mapper_manufacturer_name,mapper_calendar_short,mapper_calendar,mapper_year,mapper_month,mapper_week,ram_kind,ram_label,ram_manufacturer,ram_manufacturer_name,ram_calendar_short,ram_calendar,ram_year,ram_month,ram_week,ram_protector_kind,ram_protector_label,ram_protector_manufacturer,ram_protector_manufacturer_name,ram_protector_calendar_short,ram_protector_calendar,ram_protector_year,ram_protector_month,ram_protector_week,crystal_kind,crystal_label,crystal_manufacturer,crystal_manufacturer_name,crystal_calendar_short,crystal_calendar,crystal_year,crystal_month,crystal_week,rom2_kind,rom2_label,rom2_manufacturer,rom2_manufacturer_name,rom2_calendar_short,rom2_calendar,rom2_year,rom2_month,rom2_week,flash_kind,flash_label,flash_manufacturer,flash_manufacturer_name,flash_calendar_short,flash_calendar,flash_year,flash_month,flash_week,line_decoder_kind,line_decoder_label,line_decoder_manufacturer,line_decoder_manufacturer_name,line_decoder_calendar_short,line_decoder_calendar,line_decoder_year,line_decoder_month,line_decoder_week,eeprom_kind,eeprom_label,eeprom_manufacturer,eeprom_manufacturer_name,eeprom_calendar_short,eeprom_calendar,eeprom_year,eeprom_month,eeprom_week,accelerometer_kind,accelerometer_label,accelerometer_manufacturer,accelerometer_manufacturer_name,accelerometer_calendar_short,accelerometer_calendar,accelerometer_year,accelerometer_month,accelerometer_week,u4_kind,u4_label,u4_manufacturer,u4_manufacturer_name,u4_calendar_short,u4_calendar,u4_year,u4_month,u4_week,u5_kind,u5_label,u5_manufacturer,u5_manufacturer_name,u5_calendar_short,u5_calendar,u5_year,u5_month,u5_week,crystal
CGB-BHMJ-0,Hamster Paradise 2 (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BHMJ-0/gekkio-1.html,gekkio,CGB-BHMJ-JPN,00,DMG-A08-01,K,3,Feb/2000,February/2000,2000,2,KM23C16120DT,SEC KM23C16120DT CGB-BHMJ-0 G2 K3N5C317GD,Samsung,Samsung,,,,,,MBC5,MBC5 LZ9GB31 9945 A,Sharp,Sharp,45/1999,Week 45/1999,1999,,45,LC3564BM-70,SANYO LC3564BM-70 JAPAN 9MUBG,Sanyo,Sanyo,1999,1999,1999,,,MM1134A,004 134A,Mitsumi,Mitsumi,4/2000,Week 4/2000,2000,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BHTJ-1,Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan) (Rev 1),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BHTJ-1/gekkio-1.html,gekkio,CGB-BHTJ-JPN,00A,DMG-KFDN-10,K,5,Oct/2000,October/2000,2000,10,MX23C8005-12,C004549-M MX23C8005-12 CGB-BHTJ-1 F1 1C4215A1,Macronix,Macronix,45/2000,Week 45/2000,2000,,45,MBC3B,MBC-3 B BU3634K 042 H88,ROHM,ROHM,42/2000,Week 42/2000,2000,,42,LH52256CN-10LL,LH52256CN-10LL SHARP JAPAN 0041 3 SO,Sharp,Sharp,41/2000,Week 41/2000,2000,,41,MM1134A,041 134A,Mitsumi,Mitsumi,41/2000,Week 41/2000,2000,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
CGB-BHVE-0,"Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",Entry #1,lance-kindle-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BHVE-0/lance-kindle-1.html,Lance Kindle,,,DMG-A08-10,A,3,Oct/2001,October/2001,2001,10,MX23C3203-12A2,M014723-M MX23C3203-12A2 CGB-BHVE-0 H2 2D684000,Macronix,Macronix,47/2001,Week 47/2001,2001,,47,MBC5,1ACX4XT MBC5 2417,Texas Instruments,Texas Instruments,2001,2001,2001,,,W2465S-70LL,Winbond W2465S-70LL 140SD21331480-II1RA,Winbond,Winbond,40/2001,Week 40/2001,2001,,40,MM1134A,145 134A,Mitsumi,Mitsumi,45/2001,Week 45/2001,2001,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BJJE-0,"Powerpuff Girls, The - Bad Mojo Jojo (USA)",Entry #1,ben-black-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BJJE-0/ben-black-1.html,Ben Black,CGB-BJJE-USA-1,00,DMG-A08-10,I,4,Nov/2000,November/2000,2000,11,MX23C1603-12A,S005219-M MX23C1603-12A CGB-BJJE-0 G2 2D498100,Macronix,Macronix,52/2000,Week 52/2000,2000,,52,MBC5,0CA7R9T MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,BR6265BF-10SL,BR6265BF-10SL 050 168N,ROHM,ROHM,50/2000,Week 50/2000,2000,,50,MM1134A,047 134A,Mitsumi,Mitsumi,47/2000,Week 47/2000,2000,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BJWP-0,Jimmy White's Cueball (Europe),Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BJWP-0/issotm-1.html,ISSOtm,CGB-BJWP-EUR,00,DMG-A07-01,MB,4,Oct/2000,October/2000,2000,10,MSM538011E,CGB-BJWP-0 F1 M538011E-4D 0475416,OKI,OKI,47/2000,Week 47/2000,2000,,47,MBC5,MBC5 P 041U7M,,,41/2000,Week 41/2000,2000,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BJWP-0,Jimmy White's Cueball (Europe),Entry #2,issotm-2,https://gbhwdb.gekkio.fi/cartridges/CGB-BJWP-0/issotm-2.html,ISSOtm,CGB-BJWP-EUR,00,DMG-A07-01,MBC,3,Oct/2000,October/2000,2000,10,MSM538011E,CGB-BJWP-0 F1 M538011E-4D 0475408,OKI,OKI,47/2000,Week 47/2000,2000,,47,MBC5,MBC5 P 042U4M,,,42/2000,Week 42/2000,2000,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BLYP-0,"LEGO Stunt Rally (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BLYP-0/max-m-1.html,max-m,CGB-BLYP-EUR,22,DMG-A06-01,I,2,Sep/2000,September/2000,2000,9,MSM538011E,CGB-BLYP-0 F1 M538011E-8D 0475428,OKI,OKI,47/2000,Week 47/2000,2000,,47,MBC5,MBC-5 BU3650K 045 H36,ROHM,ROHM,45/2000,Week 45/2000,2000,,45,W2465S-70LL,Winbond W2465S-70LL 019WD20084870-II1RA,Winbond,Winbond,19/2000,Week 19/2000,2000,,19,MM1134A,042 134A,Mitsumi,Mitsumi,42/2000,Week 42/2000,2000,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BMVJ-0,Net de Get - Minigame @ 100 (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BMVJ-0/gekkio-1.html,gekkio,CGB-BMVJ-JPN,22,CGB-A32-01,I,2,May/2001,May/2001,2001,5,MSM538011E,CGB-BMVJ-0 F1 M538011E-6J 1212425,OKI,OKI,21/2001,Week 21/2001,2001,,21,MBC6,Nintendo MBC6 0103XPO14,,,3/2001,Week 3/2001,2001,,3,W24257S-70LL,Winbond W24257S-70LL 046QB202858301AC,Winbond,Winbond,46/2000,Week 46/2000,2000,,46,MM1134A,112 134A,Mitsumi,Mitsumi,12/2001,Week 12/2001,2001,,12,,,,,,,,,,,,,,,,,,,MX29F008TC-14,E991012 29F008TC-14 21534 TAIWAN,Macronix,Macronix,10/1999,Week 10/1999,1999,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BMVJ-0,Net de Get - Minigame @ 100 (Japan),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/CGB-BMVJ-0/gekkio-2.html,gekkio,CGB-BMVJ-JPN,22,CGB-A32-01,I,2,May/2001,May/2001,2001,5,MSM538011E,CGB-BMVJ-0 F1 M538011E-6J 1212424,OKI,OKI,21/2001,Week 21/2001,2001,,21,MBC6,Nintendo MBC6 0103XPO06,,,3/2001,Week 3/2001,2001,,3,W24257S-70LL,Winbond W24257S-70LL 046AB202682001AC,Winbond,Winbond,46/2000,Week 46/2000,2000,,46,MM1134A,106 134A,Mitsumi,Mitsumi,6/2001,Week 6/2001,2001,,6,,,,,,,,,,,,,,,,,,,MX29F008TC-14,E991112 29F008TC-14 21726 TAIWAN,Macronix,Macronix,11/1999,Week 11/1999,1999,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BOMD-0,"Original Moorhuhn Jagd, Die (Germany)",Entry #1,missingno-force-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BOMD-0/missingno-force-1.html,Missingno_force,CGB-BOMD-NOE,22,DMG-A07-01,Y,3,Dec/2000,December/2000,2000,12,MX23C8005-12,C005349-M MX23C8005-12 CGB-BOMD-0 F1 1C5389A1,Macronix,Macronix,53/2000,Week 53/2000,2000,,53,MBC5,0BDY96T MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BP8P-0,"Pooh and Tigger's Hunny Safari (Europe) (En,Fr,De,Es,It,Nl)",Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BP8P-0/issotm-1.html,ISSOtm,CGB-BP8P-EUR,20,DMG-A09-10,I,3,,,,,MX23C1603-12A,M023704-M MX23C1603-12A CGB-BP8P-0 G2 1D4560A3,Macronix,Macronix,37/2002,Week 37/2002,2002,,37,MBC5,MBC-5 BU3650K 221 H50,ROHM,ROHM,21/,Week 21/,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BP8P-0,"Pooh and Tigger's Hunny Safari (Europe) (En,Fr,De,Es,It,Nl)",Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BP8P-0/max-m-1.html,max-m,CGB-BP8P-EUR,01,DMG-A09-10,I,2,Oct/2001,October/2001,2001,10,MX23C1603-12A,M014504-M MX23C1603-12A CGB-BP8P-0 G2 1D5395A1,Macronix,Macronix,45/2001,Week 45/2001,2001,,45,MBC5,MBC5 P-2 142U2M,,,42/2001,Week 42/2001,2001,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BPTE-0,"Powerpuff Girls, The - Paint the Townsville Green (USA)",Entry #1,ben-black-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BPTE-0/ben-black-1.html,Ben Black,CGB-BPTE-USA,12,DMG-Z03-10,MB,5,Oct/2000,October/2000,2000,10,MR531614G,CGB-BPTE-0 G2 R531614G-44 044232E,OKI,OKI,44/2000,Week 44/2000,2000,,44,MBC5,MBC5 P 037U2M,,,37/2000,Week 37/2000,2000,,37,BS62LV256SC-70,BSI BS62LV256SC-70 S282730015 F0040 TAIWAN,BSI,BSI,40/2000,Week 40/2000,2000,,40,BA6735,6735 0A94,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BTGP-0,"Tony Hawk's Pro Skater 2 (USA, Europe)",Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BTGP-0/issotm-1.html,ISSOtm,CGB-BTGP-EUR,00,DMG-A09-10,I,4,Sep/2000,September/2000,2000,9,MX23C1603-12A,S004119-M MX23C1603-12A CGB-BTGP-0 G2 2D262101,Macronix,Macronix,41/2000,Week 41/2000,2000,,41,MBC5,MBC5 LZ9GB31 AL36 A,Sharp,Sharp,36/2000,Week 36/2000,2000,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BVBP-0,"Beach'n Ball (Europe) (En,Fr,De,Es,It)",Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BVBP-0/issotm-1.html,ISSOtm,,19,DMG-A07-01,I,1,Feb/2001,February/2001,2001,2,MSM538011E,CGB-BVBP-0 F1 M538011E-2Q 1085419,OKI,OKI,8/2001,Week 8/2001,2001,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BWWJ-0,Game Boy Wars 3 (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BWWJ-0/gekkio-1.html,gekkio,CGB-BWWJ-JPN,08,DMG-A16-01,I,2,Aug/2001,August/2001,2001,8,MSM538011E,CGB-BWWJ-0 F1 M538011E-8J 1335420,OKI,OKI,33/2001,Week 33/2001,2001,,33,MBC5,MBC-5 BU3650K 113 H31,ROHM,ROHM,13/2001,Week 13/2001,2001,,13,HY628100BLLG-70,HYUNDAI KOREA HY628100B 0041A LLG-70,Hyundai,Hyundai,41/2000,Week 41/2000,2000,,41,MM1134A,129 134A,Mitsumi,Mitsumi,29/2001,Week 29/2001,2001,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BXTJ-0,Pocket Monsters - Crystal Version (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BXTJ-0/gekkio-1.html,gekkio,CGB-BXTJ-JPN,00,DMG-MHEU-01,I,4,Oct/2000,October/2000,2000,10,MX23C1603-12A,S004719-M MX23C1603-12A CGB-BXTJ-0 G2 2D369600,Macronix,Macronix,47/2000,Week 47/2000,2000,,47,MBC30,MBC30 P 047U2M,,,47/2000,Week 47/2000,2000,,47,HY628100BLLG-70,HYUNDAI KOREA HY628100B 0037A LLG-70,Hyundai,Hyundai,37/2000,Week 37/2000,2000,,37,BA6735,6735 0B46,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
CGB-BXTJ-0,Pocket Monsters - Crystal Version (Japan),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/CGB-BXTJ-0/gekkio-2.html,gekkio,CGB-BXTJ-JPN,00,DMG-MHEU-01,MB,3,Oct/2000,October/2000,2000,10,MX23C1603-12A,S004719-M MX23C1603-12A CGB-BXTJ-0 G2 2D366300,Macronix,Macronix,47/2000,Week 47/2000,2000,,47,MBC30,MBC-30 BU3633AK 046 175,ROHM,ROHM,46/2000,Week 46/2000,2000,,46,HY628100BLLG-70,HYUNDAI KOREA HY628100B 0037A LLG-70,Hyundai,Hyundai,37/2000,Week 37/2000,2000,,37,BA6735,6735 0B84,ROHM,ROHM,2000,2000,2000,,,32.768 kHz,KDS0J,Daishinku,Daishinku,Sep/2000,September/2000,2000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS0J"",""manufacturer"":""Daishinku"",""year"":2000,""month"":9,""week"":null,""rom_code"":null}"
CGB-BXTJ-0,Pocket Monsters - Crystal Version (Japan),Entry #1,hdr-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BXTJ-0/hdr-1.html,HDR,CGB-BXTJ-JPN,,DMG-MHEU-01,I,5,Nov/2000,November/2000,2000,11,MX23C1603-12A,S004719-M MX23C1603-12A CGB-BXTJ-0 G2 2D366300,Macronix,Macronix,47/2000,Week 47/2000,2000,,47,MBC30,MBC30 P 04607M,,,46/2000,Week 46/2000,2000,,46,HY628100BLLG-70,HYUNDAI KOREA HY628100B 0037A LLG-70,Hyundai,Hyundai,37/2000,Week 37/2000,2000,,37,MM1134A,027 134A,Mitsumi,Mitsumi,27/2000,Week 27/2000,2000,,27,32.768 kHz,KDS0K,Daishinku,Daishinku,Oct/2000,October/2000,2000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS0K"",""manufacturer"":""Daishinku"",""year"":2000,""month"":10,""week"":null,""rom_code"":null}"
CGB-BY3D-0,Yu-Gi-Oh! - Das Dunkle Duell (Germany),Entry #1,missingno-force-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BY3D-0/missingno-force-1.html,Missingno_force,CGB-BY3D-NOE,20,DMG-A08-10,I,2,Nov/2003,November/2003,2003,11,MX23C3203-12A2,E034623-M MX23C3203-12A2 CGB-BY3D-0 H2 2G513304,Macronix,Macronix,46/2003,Week 46/2003,2003,,46,MBC5,MBC-5 BU3650K 245 H93,ROHM,ROHM,45/2002,Week 45/2002,2002,,45,BR6265BF-10SL,BR6265BF-10SL 315 136N,ROHM,ROHM,15/2003,Week 15/2003,2003,,15,BA6735,6735 2933,ROHM,ROHM,2002,2002,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BY3J-0,Yu-Gi-Oh! Duel Monsters III - Tri Holy God Advant (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BY3J-0/gekkio-1.html,gekkio,CGB-BY3J-JPN,08,DMG-A08-01,I,1,May/2000,May/2000,2000,5,MX23C3203-12,M002595-M MX23C3203-12 1 CGB-BY3J-0 H2 1R0833A1,Macronix,Macronix,25/2000,Week 25/2000,2000,,25,MBC5,MBC5 LZ9GB31 AL23 A,Sharp,Sharp,23/2000,Week 23/2000,2000,,23,W2465S-70LL,Winbond W2465S-70LL 014WD20065430-II1RA,Winbond,Winbond,14/2000,Week 14/2000,2000,,14,MM1134A,019 134A,Mitsumi,Mitsumi,19/2000,Week 19/2000,2000,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BY4J-0,Yu-Gi-Oh! Duel Monsters 4 - Battle of Great Duelist - Yuugi Deck (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BY4J-0/gekkio-1.html,gekkio,CGB-BY4J-JPN,00,DMG-A08-10,K,1,Oct/2000,October/2000,2000,10,MX23C3203-12A2,M004223-M MX23C3203-12A2 CGB-BY4J-0 H2 2D117500,Macronix,Macronix,42/2000,Week 42/2000,2000,,42,MBC5,08DJKXT MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,LH5164AN-10L,LH5164AN-10L SHARP A0039 5 CB,Sharp,Sharp,39/2000,Week 39/2000,2000,,39,MM1134A,038 134A,Mitsumi,Mitsumi,38/2000,Week 38/2000,2000,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGB-BYTD-0,Pokemon - Kristall-Edition (Germany),Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BYTD-0/max-m-1.html,max-m,CGB-BYTD-NOE,34,DMG-KGDU-10,I,6,Sep/2001,September/2001,2001,9,MX23C1603-12A,M013904-M MX23C1603-12A CGB-BYTD-0 G2 1D4403A1,Macronix,Macronix,39/2001,Week 39/2001,2001,,39,MBC3B,MBC-3 B BU3634K 135 H48,ROHM,ROHM,35/2001,Week 35/2001,2001,,35,BS62LV256SC-70,BSI BS62LV256SC-70 S2827V53117 D0109 TAIWAN,BSI,BSI,9/2001,Week 9/2001,2001,,9,MM1134A,131 134A,Mitsumi,Mitsumi,31/2001,Week 31/2001,2001,,31,32.768 kHz,KDS1H,Daishinku,Daishinku,Aug/2001,August/2001,2001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS1H"",""manufacturer"":""Daishinku"",""year"":2001,""month"":8,""week"":null,""rom_code"":null}"
CGB-BYTE-0,Pokemon - Crystal Version (USA),Entry #1,comrade-claire-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BYTE-0/comrade-claire-1.html,Comrade Claire,CGB-BYTE-USA,00A,DMG-KGDU-10,I,4,Jun/2001,June/2001,2001,6,MX23C1603-12A,B012304-M MX23C1603-12A CGB-BYTE-0 G2 1C9894A1,Macronix,Macronix,23/2001,Week 23/2001,2001,,23,MBC3B,MBC-3 B BU3634K 109 H00,ROHM,ROHM,9/2001,Week 9/2001,2001,,9,BS62LV256SC-70,BSI BS62LV256SC-70 S2827V52142 F0105 TAIWAN,BSI,BSI,5/2001,Week 5/2001,2001,,5,BA6735,6735 1501,ROHM,ROHM,2001,2001,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
CGB-BYTE-1,"Pokemon - Crystal Version (USA, Europe) (Rev 1)",Entry #1,pokechu22-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BYTE-1/pokechu22-1.html,Pokechu22,CGB-BYTE-USA,00A,DMG-KGDU-10,I,4,Aug/2002,August/2002,2002,8,MX23C1603-12A,M023404-M MX23C1603-12A CGB-BYTE-1 G2 1D2935A1,Macronix,Macronix,34/2002,Week 34/2002,2002,,34,MBC3B,MBC-3 B BU3634K 146 H08,ROHM,ROHM,46/2001,Week 46/2001,2001,,46,HY62WT081ED70C,hynix 0231A HY62WT081ED70C KOREA,Hynix,Hynix,31/2002,Week 31/2002,2002,,31,MM1134A,144 134A,Mitsumi,Mitsumi,44/2001,Week 44/2001,2001,,44,32.768 kHz,KDS2G,Daishinku,Daishinku,Jul/2002,July/2002,2002,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS2G"",""manufacturer"":""Daishinku"",""year"":2002,""month"":7,""week"":null,""rom_code"":null}"
CGB-BYTF-0,Pokemon - Version Cristal (France),Entry #1,issotm-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BYTF-0/issotm-1.html,ISSOtm,CGB-BYTF-FRA,08,DMG-KGDU-10,I,1,Aug/2001,August/2001,2001,8,MX23C1603-12A,M013404-M MX23C1603-12A CGB-BYTF-0 G2 1D4293A1,Macronix,Macronix,34/2001,Week 34/2001,2001,,34,MBC3B,MBC-3 B BU3634K 131 H28,ROHM,ROHM,31/2001,Week 31/2001,2001,,31,BS62LV256SC-70,BSI BS62LV256SC-70 S2827V52155 A0106 TAIWAN,BSI,BSI,6/2001,Week 6/2001,2001,,6,BA6735,6735 1B40,ROHM,ROHM,2001,2001,2001,,,32.768 kHz,KDS1C,Daishinku,Daishinku,Mar/2001,March/2001,2001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS1C"",""manufacturer"":""Daishinku"",""year"":2001,""month"":3,""week"":null,""rom_code"":null}"
CGB-BYTU-0,Pokemon - Crystal Version (Australia),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/CGB-BYTU-0/mattcurrie-1.html,mattcurrie,CGB-BYTU-AUS,09,DMG-KGDU-10,I,2,Oct/2001,October/2001,2001,10,MX23C1603-12A,M014704-M MX23C1603-12A CGB-BYTU-0 G2 1D5311J4,Macronix,Macronix,47/2001,Week 47/2001,2001,,47,MBC3B,MBC-3 B BU3634K 143 H10,ROHM,ROHM,43/2001,Week 43/2001,2001,,43,BS62LV256SC-70,BSI BS62LV256SC-70 S2B28W15022 F0140 TAIWAN,BSI,BSI,40/2001,Week 40/2001,2001,,40,MM1134A,144 134A,Mitsumi,Mitsumi,44/2001,Week 44/2001,2001,,44,32.768 kHz,KDS1J,Daishinku,Daishinku,Sep/2001,September/2001,2001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS1J"",""manufacturer"":""Daishinku"",""year"":2001,""month"":9,""week"":null,""rom_code"":null}"
CGB-HF2J-0,Pocket Family GB 2 (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/CGB-HF2J-0/gekkio-1.html,gekkio,CGB-HF2J-JPN,22,DMG-UGDU-01,I,6,Jul/1999,July/1999,1999,7,LH537M,CGB-HF2J-0 S LH537MTR JAPAN G2 9929 D,Sharp,Sharp,29/1999,Week 29/1999,1999,,29,HuC-3,HuC-3 © HUDSON Nintendo 9943 A,Hudson,Hudson,43/1999,Week 43/1999,1999,,43,LH52256CT-10LL,LH52256CT-10LL SHARP JAPAN 9918 1 SO,Sharp,Sharp,18/1999,Week 18/1999,1999,,18,MM1134A,915 134A,Mitsumi,Mitsumi,15/1999,Week 15/1999,1999,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TC74LVX04FT,LVX 04 9 26,Toshiba,Toshiba,26/1999,Week 26/1999,1999,,26,"{""kind"":null,""label"":null,""manufacturer"":null,""year"":null,""month"":null,""week"":null,""rom_code"":null}"
